indvdID,siteID,taxonID,scientificName,taxonRank,utmZone,nlcdClass,elevation,growthForm,plantStatus,stemDiameter,height,maxCrownDiameter,ninetyCrownDiameter,canopyPosition
OSBS03479,OSBS,QULA2,Quercus laevis Walter,species,17N,evergreenForest,45.88,single bole tree,Live,11.7,7.7,NA,NA,NA
OSBS03592,OSBS,QULA2,Quercus laevis Walter,species,17N,evergreenForest,46.23,single bole tree,Live,18.4,9.5,NA,NA,NA
OSBS03509,OSBS,QULA2,Quercus laevis Walter,species,17N,evergreenForest,46.23,single bole tree,Live,15.8,9.4,NA,NA,NA
OSBS03520,OSBS,QULA2,Quercus laevis Walter,species,17N,evergreenForest,46.23,single bole tree,Live,22,9.4,NA,NA,NA
OSBS03522,OSBS,QULA2,Quercus laevis Walter,species,17N,evergreenForest,45.88,single bole tree,Live,11.1,6.1,NA,NA,NA
OSBS03510,OSBS,QULA2,Quercus laevis Walter,species,17N,evergreenForest,46.23,single bole tree,Live,28,12.7,NA,NA,NA
OSBS03482,OSBS,QULA2,Quercus laevis Walter,species,17N,evergreenForest,45.88,single bole tree,Live,21.1,9.4,NA,NA,NA
OSBS03513,OSBS,QULA2,Quercus laevis Walter,species,17N,evergreenForest,46.23,single bole tree,Live,12.8,8,NA,NA,NA
OSBS03485,OSBS,QULA2,Quercus laevis Walter,species,17N,evergreenForest,45.88,single bole tree,"Live, broken bole",13.6,7.6,NA,NA,NA
OSBS03478,OSBS,QULA2,Quercus laevis Walter,species,17N,evergreenForest,45.88,single bole tree,Live,18.1,10,NA,NA,NA
OSBS03502,OSBS,QULA2,Quercus laevis Walter,species,17N,evergreenForest,45.88,single bole tree,Live,17,6,NA,NA,NA
OSBS03476,OSBS,QULA2,Quercus laevis Walter,species,17N,evergreenForest,45.88,single bole tree,Live,20,8.6,NA,NA,NA
OSBS03707,OSBS,QULA2,Quercus laevis Walter,species,17N,evergreenForest,44.13,single bole tree,Live,16.4,9.8,NA,NA,NA
OSBS03705,OSBS,QULA2,Quercus laevis Walter,species,17N,evergreenForest,42.47,single bole tree,Live,17.7,8.3,NA,NA,NA
OSBS03706,OSBS,QULA2,Quercus laevis Walter,species,17N,evergreenForest,42.47,single bole tree,"Live,  other damage",19.9,10.3,NA,NA,NA
OSBS03742,OSBS,QULA2,Quercus laevis Walter,species,17N,evergreenForest,43.71,single bole tree,Live,12.7,10.9,NA,NA,NA
OSBS03746,OSBS,QULA2,Quercus laevis Walter,species,17N,evergreenForest,43.71,single bole tree,Live,23.7,9.2,NA,NA,NA
OSBS03826,OSBS,QULA2,Quercus laevis Walter,species,17N,evergreenForest,43.68,single bole tree,Standing dead,23,9.7,NA,NA,NA
OSBS03826,OSBS,QULA2,Quercus laevis Walter,species,17N,evergreenForest,43.68,single bole tree,Standing dead,23,9.7,NA,NA,NA
OSBS03827,OSBS,QULA2,Quercus laevis Walter,species,17N,evergreenForest,42.41,single bole tree,"Dead, broken bole",18,6.6,NA,NA,NA
OSBS03827,OSBS,QULA2,Quercus laevis Walter,species,17N,evergreenForest,42.41,single bole tree,"Dead, broken bole",18,6.6,NA,NA,NA
OSBS00251,OSBS,QULA2,Quercus laevis Walter,species,17N,evergreenForest,45.64,single bole tree,Live,11,7.5,NA,NA,NA
OSBS00249,OSBS,QULA2,Quercus laevis Walter,species,17N,evergreenForest,45.64,small tree,"Live,  other damage",9.9,6.1,NA,NA,NA
OSBS00085,OSBS,QULA2,Quercus laevis Walter,species,17N,evergreenForest,45.54,single bole tree,Live,11.4,8.2,NA,NA,NA
OSBS00024,OSBS,QULA2,Quercus laevis Walter,species,17N,evergreenForest,45.64,single bole tree,Live,12.5,7.5,NA,NA,NA
OSBS00250,OSBS,QULA2,Quercus laevis Walter,species,17N,evergreenForest,45.64,single bole tree,Live,13.8,7.9,NA,NA,NA
OSBS00253,OSBS,QULA2,Quercus laevis Walter,species,17N,evergreenForest,45.64,small tree,Live,11.3,7.5,NA,NA,NA
OSBS00252,OSBS,QULA2,Quercus laevis Walter,species,17N,evergreenForest,45.64,single bole tree,Standing dead,12.9,7.9,NA,NA,NA
OSBS00023,OSBS,QULA2,Quercus laevis Walter,species,17N,evergreenForest,45.64,multi-bole tree,"Live, physically damaged",17.6,8.2,NA,NA,NA
OSBS00023,OSBS,QULA2,Quercus laevis Walter,species,17N,evergreenForest,45.64,multi-bole tree,"Live, physically damaged",5.8,8.2,NA,NA,NA
OSBS07795,OSBS,QULA2,Quercus laevis Walter,species,17N,evergreenForest,44.9,small tree,Live,8.7,6,NA,NA,NA
OSBS07795,OSBS,QULA2,Quercus laevis Walter,species,17N,evergreenForest,44.9,small tree,Live,8.7,6,NA,NA,NA
OSBS03582,OSBS,QULA2,Quercus laevis Walter,species,17N,evergreenForest,45.9,single bole tree,Live,10.5,7.6,NA,NA,NA
OSBS02149,OSBS,QULA2,Quercus laevis Walter,species,17N,evergreenForest,44.63,single bole tree,"Live,  other damage",21,11,NA,NA,NA
OSBS02150,OSBS,QULA2,Quercus laevis Walter,species,17N,evergreenForest,44.26,single bole tree,Live,25.3,10.4,NA,NA,NA
OSBS02151,OSBS,QULA2,Quercus laevis Walter,species,17N,evergreenForest,44.63,single bole tree,"Live,  other damage",20.7,9.1,NA,NA,NA
OSBS02148,OSBS,QULA2,Quercus laevis Walter,species,17N,evergreenForest,44.63,single bole tree,Live,18.6,8.4,NA,NA,NA
OSBS02136,OSBS,QULA2,Quercus laevis Walter,species,17N,evergreenForest,44.26,single bole tree,Live,24.4,12.1,NA,NA,NA
OSBS02055,OSBS,QULA2,Quercus laevis Walter,species,17N,evergreenForest,44.63,single bole tree,Live,10.2,8,NA,NA,NA
OSBS02147,OSBS,QULA2,Quercus laevis Walter,species,17N,evergreenForest,44.63,single bole tree,"Live, physically damaged",13.9,6.9,NA,NA,NA
OSBS02223,OSBS,QULA2,Quercus laevis Walter,species,17N,evergreenForest,42.6,single bole tree,Live,26.2,12.1,NA,NA,NA
OSBS01915,OSBS,QULA3,Quercus laurifolia Michx.,species,17N,evergreenForest,34.31,single bole tree,Live,16.1,12.7,2.9,2,NA
MLBS00589,MLBS,QUMO4,Quercus montana Willd.,species,17N,deciduousForest,1175.83,single bole tree,Live,45.4,18.2,NA,NA,NA
MLBS00597,MLBS,QUMO4,Quercus montana Willd.,species,17N,deciduousForest,1175.83,single bole tree,Live,33.5,16.5,NA,NA,NA
MLBS00579,MLBS,QUMO4,Quercus montana Willd.,species,17N,deciduousForest,1175.83,single bole tree,Live,34.2,18.5,NA,NA,NA
MLBS01738,MLBS,QUMO4,Quercus montana Willd.,species,17N,deciduousForest,897.62,single bole tree,Live,59.8,29.1,16.5,14.6,Full sun
MLBS02153,MLBS,QUMO4,Quercus montana Willd.,species,17N,deciduousForest,978.65,single bole tree,"Live, disease damaged",30.4,21.8,4.4,4,Partially shaded
MLBS02174,MLBS,QUMO4,Quercus montana Willd.,species,17N,deciduousForest,978.65,single bole tree,Live,35.5,26.3,9.6,9.3,Partially shaded
MLBS02156,MLBS,QUMO4,Quercus montana Willd.,species,17N,deciduousForest,978.65,single bole tree,Live,31.6,26.9,8.1,3.8,Partially shaded
MLBS02154,MLBS,QUMO4,Quercus montana Willd.,species,17N,deciduousForest,978.65,single bole tree,Live,23.2,24.2,5.4,3.5,Partially shaded
MLBS02162,MLBS,QUMO4,Quercus montana Willd.,species,17N,deciduousForest,978.65,single bole tree,Live,36,24.1,7.7,7.4,Partially shaded
MLBS02181,MLBS,QUMO4,Quercus montana Willd.,species,17N,deciduousForest,978.65,single bole tree,Live,29.9,23.9,7.7,5.5,Partially shaded
MLBS02427,MLBS,QUMO4,Quercus montana Willd.,species,17N,deciduousForest,791.31,single bole tree,Live,30.7,26.9,8.4,6.7,Partially shaded
MLBS02421,MLBS,QUMO4,Quercus montana Willd.,species,17N,deciduousForest,791.31,single bole tree,Live,24.3,18,8.9,8.3,Partially shaded
OSBS00193,OSBS,QUNI,Quercus nigra L.,species,17N,evergreenForest,31.94,small tree,Live,9.7,4.8,NA,NA,NA
OSBS00190,OSBS,QUNI,Quercus nigra L.,species,17N,evergreenForest,32.67,single bole tree,Live,21.1,10.2,9.7,7.2,NA
OSBS01853,OSBS,QUNI,Quercus nigra L.,species,17N,evergreenForest,31.99,single bole tree,Live,18,8.1,6.6,5.9,Partially shaded
MLBS00086,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1180.77,single bole tree,"Live, insect damaged",32.7,19.2,NA,NA,NA
MLBS00073,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1180.77,multi-bole tree,"Live, insect damaged",28,16.3,NA,NA,NA
MLBS00114,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1175.1,multi-bole tree,Live,32,16.2,NA,NA,NA
MLBS00255,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1173.12,single bole tree,Live,23.7,16.8,NA,NA,NA
MLBS00227,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1173.12,single bole tree,Live,25.9,15,NA,NA,NA
MLBS00193,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1175.1,single bole tree,Live,25.7,16.9,NA,NA,NA
MLBS00181,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1175.1,multi-bole tree,Live,25.8,18.4,NA,NA,NA
MLBS00135,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1175.1,single bole tree,Live,44.5,17.1,NA,NA,NA
MLBS00233,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1173.12,single bole tree,Live,35.1,17.8,NA,NA,NA
MLBS00075,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1180.77,single bole tree,"Live, insect damaged",19.2,14.2,NA,NA,NA
MLBS00318,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1178.17,single bole tree,Live,31.8,18.8,NA,NA,NA
MLBS00061,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1180.77,single bole tree,"Live, insect damaged",29.7,16.9,NA,NA,NA
MLBS00079,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1180.77,multi-bole tree,"Live, insect damaged",21.3,16.6,NA,NA,NA
MLBS00095,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1180.77,single bole tree,"Live, insect damaged",16.7,15.9,NA,NA,NA
MLBS00074,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1180.77,single bole tree,"Live, insect damaged",21.2,17.6,NA,NA,NA
MLBS00162,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1175.1,single bole tree,Live,38.5,17.3,NA,NA,NA
MLBS00302,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1178.17,single bole tree,Live,35.6,17.3,NA,NA,NA
MLBS00229,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1173.12,single bole tree,Live,26.8,14.6,NA,NA,NA
MLBS00335,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1178.17,single bole tree,Live,46.1,19.9,NA,NA,NA
MLBS00488,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1169.65,single bole tree,Live,17.9,15.3,NA,NA,NA
MLBS00498,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1169.65,single bole tree,Live,42.8,22.3,NA,NA,NA
MLBS00469,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1169.65,single bole tree,Live,35.7,22.2,NA,NA,NA
MLBS00424,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1175.68,single bole tree,Live,34.8,20.9,NA,NA,NA
MLBS00400,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1175.68,single bole tree,"Live, insect damaged",22.9,18.2,NA,NA,NA
MLBS00425,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1175.68,single bole tree,"Live, insect damaged",38.3,22.2,NA,NA,NA
MLBS00395,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1175.68,single bole tree,Live,29.5,20.2,NA,NA,NA
MLBS00417,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1175.68,single bole tree,"Live, insect damaged",30.2,20,NA,NA,NA
MLBS00388,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1175.68,single bole tree,"Live, insect damaged",12.8,12.5,NA,NA,NA
MLBS00420,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1175.68,single bole tree,"Live, insect damaged",12.9,13.3,NA,NA,NA
MLBS00397,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1175.68,single bole tree,Live,33.4,20.4,NA,NA,NA
MLBS00410,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1175.68,single bole tree,"Live, insect damaged",23.8,21.1,NA,NA,NA
MLBS00464,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1169.65,single bole tree,Live,36.8,22,NA,NA,NA
MLBS00460,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1169.65,multi-bole tree,Live,39,20,NA,NA,NA
MLBS00503,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1169.65,single bole tree,Live,36.2,19.9,NA,NA,NA
MLBS00467,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1169.65,single bole tree,Live,21.9,17,NA,NA,NA
MLBS00415,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1175.68,single bole tree,"Live, insect damaged",25.4,19.7,NA,NA,NA
MLBS00359,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1175.68,single bole tree,"Live, insect damaged",31.8,22.4,NA,NA,NA
MLBS00408,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1175.68,single bole tree,"Live, insect damaged",23.5,22.4,NA,NA,NA
MLBS00437,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1175.68,single bole tree,Live,38.9,20.7,NA,NA,NA
MLBS00381,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1175.68,single bole tree,"Live, insect damaged",36.3,18.5,NA,NA,NA
MLBS00429,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1175.68,single bole tree,"Live, insect damaged",22.7,20.2,NA,NA,NA
MLBS00345,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1175.68,single bole tree,Live,37.6,21.8,NA,NA,NA
MLBS00637,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1170.24,single bole tree,Live,35.4,21.1,NA,NA,NA
MLBS00634A,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1170.24,multi-bole tree,"Live, insect damaged",33.4,20,NA,NA,NA
MLBS00696,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1173.13,single bole tree,"Live, insect damaged",29.9,20.2,NA,NA,NA
MLBS00613,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1170.24,single bole tree,"Live, insect damaged",34.4,20.7,NA,NA,NA
MLBS00621,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1170.24,single bole tree,"Live, insect damaged",60.4,19.8,NA,NA,NA
MLBS00708,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1173.13,single bole tree,"Live, insect damaged",39,21.5,NA,NA,NA
MLBS00788,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1172.84,single bole tree,"Live, insect damaged",38.8,20.8,NA,NA,NA
MLBS00842,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1172.84,single bole tree,"Live, insect damaged",43.3,21.8,NA,NA,NA
MLBS01088A,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1174.15,multi-bole tree,Live,36.4,23,NA,NA,NA
MLBS00838,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1172.84,single bole tree,"Live, insect damaged",25.7,20.8,NA,NA,NA
MLBS01096,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1170.49,single bole tree,Live,40.1,21,NA,NA,NA
MLBS01069,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1174.15,single bole tree,"Live, insect damaged",40.4,23.7,NA,NA,NA
MLBS01128,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1174.15,single bole tree,Live,28.2,15.8,NA,NA,NA
MLBS01130,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1174.15,single bole tree,Live,44.2,21.5,NA,NA,NA
MLBS00773,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1172.84,single bole tree,"Live, insect damaged",45.5,21.7,NA,NA,NA
MLBS01192,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1167.78,multi-bole tree,Live,28.5,19,NA,NA,NA
MLBS01273,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1171.54,single bole tree,Live,51.7,14.9,NA,NA,NA
MLBS01167,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1167.78,single bole tree,Live,24.4,19.4,NA,NA,NA
MLBS01375,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1173.32,single bole tree,Live,13,12.9,NA,NA,NA
MLBS01366,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1173.32,single bole tree,Live,44.3,22.7,NA,NA,NA
MLBS01277,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1171.54,single bole tree,Live,38.2,20.9,NA,NA,NA
MLBS01313,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1169.25,multi-bole tree,Live,33.2,20.6,NA,NA,NA
MLBS01622,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1241.81,single bole tree,"Live, insect damaged",18,12.2,6.2,4,Full sun
MLBS01578,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1241.81,single bole tree,Standing dead,21.6,9.8,5.8,1.3,Partially shaded
MLBS01614,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1241.81,single bole tree,"Live, insect damaged",26.5,13.4,6.8,6.5,Full sun
MLBS01544,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1221.21,single bole tree,No longer qualifies,27.5,18.7,10,9.9,Full sun
MLBS01544,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1221.21,single bole tree,Live,27.5,18.7,10,9.9,Full sun
MLBS01575,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1241.81,single bole tree,Standing dead,18.9,12.9,5.1,4.7,Full sun
MLBS01556A,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1221.21,multi-bole tree,Standing dead,16.1,19.3,11.3,9.3,Full sun
MLBS01549,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1221.21,single bole tree,Live,28,17.4,10.1,7.7,Partially shaded
MLBS01584,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1241.81,single bole tree,"Live, insect damaged",27.9,13.2,6.9,6.4,Full sun
MLBS01626,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1241.81,multi-bole tree,"Live, insect damaged",23.9,16.1,7.3,5.6,Full sun
MLBS01589,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1241.81,single bole tree,"Live, insect damaged",24.4,14.4,5.3,4.9,Full sun
MLBS01591,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1241.81,single bole tree,Standing dead,23.1,14,5.6,3.8,Partially shaded
MLBS01577,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1241.81,single bole tree,Live,38.9,15.1,10.3,9.3,Full sun
MLBS01605,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1241.81,single bole tree,"Live, insect damaged",30,14.3,8,6.6,Full sun
MLBS01569,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1241.81,single bole tree,"Live, physically damaged",36.9,13.8,7.2,4.6,Full sun
MLBS01566,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1221.21,single bole tree,Live,31.5,19.3,10,5.2,Full sun
MLBS01541,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1221.21,single bole tree,Live,27.2,20,8,5,Full sun
MLBS01515,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1179.85,single bole tree,"Live, insect damaged",29.3,17.3,7.4,7,Partially shaded
MLBS01511,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1179.85,single bole tree,Live,20.1,15.2,7.3,2.5,Mostly shaded
MLBS01516,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1179.85,single bole tree,"Live, insect damaged",16.5,12.6,3.7,3.6,Mostly shaded
MLBS01509,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1179.85,single bole tree,"Live, insect damaged",35.3,17.9,8.2,6.4,Partially shaded
MLBS01531,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1179.85,single bole tree,Standing dead,30.3,17.9,8,4.2,Partially shaded
MLBS01523,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1179.85,single bole tree,"Live, insect damaged",19.8,15.5,6.9,5.6,Mostly shaded
MLBS01545,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1221.21,single bole tree,Live,47.9,19.9,11.6,11.1,Full sun
MLBS01536,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1179.85,single bole tree,"Live, insect damaged",22.7,17.3,6.8,5.4,Partially shaded
MLBS01618,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1241.81,single bole tree,"Live, insect damaged",20.3,12.9,6.2,4.1,Full sun
MLBS01572,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1241.81,single bole tree,"Live, insect damaged",28.6,13.6,11,7.3,Full sun
MLBS01555,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1221.21,single bole tree,"Live, insect damaged",36.8,19.4,8.9,6.9,Full sun
MLBS01553,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1221.21,single bole tree,Live,32.7,19.9,5.8,4.6,Full sun
MLBS01548,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1221.21,single bole tree,Live,42.6,18.9,10.1,9.4,Full sun
MLBS01518,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1179.85,single bole tree,"Live,  other damage",29.8,18,7.4,4.5,Partially shaded
MLBS01678,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1310.19,single bole tree,Live,27,11.8,7.2,6.5,Partially shaded
MLBS01660,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1310.19,single bole tree,No longer qualifies,13.9,9,3.9,2.9,Mostly shaded
MLBS01660,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1310.19,single bole tree,Live,13.9,9,3.9,2.9,Mostly shaded
MLBS01666A,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1310.19,multi-bole tree,Standing dead,24.9,11.1,8.8,5.7,Partially shaded
MLBS01647,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1310.19,single bole tree,Live,33.5,12,10,7.6,Partially shaded
MLBS01685A,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1267.66,multi-bole tree,Live,32.1,13.5,12.8,8.1,Full sun
MLBS01710,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1267.66,multi-bole tree,Live,29.3,17.3,9,6.3,Full sun
MLBS01645,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1310.19,single bole tree,"Live, insect damaged",35.9,11.8,9.1,5.5,Partially shaded
MLBS01696,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1267.66,single bole tree,No longer qualifies,44.2,17.2,10.6,9.3,Full sun
MLBS01696,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1267.66,single bole tree,Live,44.2,17.2,10.6,9.3,Full sun
MLBS01714,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1267.66,single bole tree,Live,39.8,15.1,10.8,6.6,Partially shaded
MLBS01684,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1267.66,single bole tree,Live,35.8,16.5,5.9,5.2,Full sun
MLBS01689,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1267.66,single bole tree,Live,21.5,15.8,5.8,4,Partially shaded
MLBS01651,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1310.19,single bole tree,"Live, insect damaged",24.9,10.7,7.5,5.2,Partially shaded
MLBS01636,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1310.19,single bole tree,"Live, insect damaged",28.5,12.5,8,3.7,Partially shaded
MLBS01679,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1310.19,single bole tree,Standing dead,30,12.1,5.9,4.6,Partially shaded
MLBS01723,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1267.66,single bole tree,Live,34.6,16.6,13.3,8.8,Full sun
MLBS01692,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1267.66,single bole tree,"Live, insect damaged",21.7,12.5,6.3,4.4,Full sun
MLBS01637,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1310.19,single bole tree,"Live, insect damaged",25.6,13.5,6.9,5.3,Partially shaded
MLBS01648,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1310.19,single bole tree,Live,24.7,12,7.5,4.1,Partially shaded
MLBS01641,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1310.19,single bole tree,Live,40.3,12.5,10.2,9.9,Full sun
MLBS01702,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1267.66,single bole tree,Live,30.4,16.1,7,6,Full sun
MLBS01674,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1310.19,single bole tree,"Live, insect damaged",20.2,10.8,3.5,3,Partially shaded
MLBS01846,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,807.66,single bole tree,Live,31.9,23.3,15.5,11.6,Partially shaded
MLBS01866,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,812.6,single bole tree,Live,39.1,26.9,12.3,9.9,Full sun
MLBS01730,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,897.62,single bole tree,Live,41.6,22.8,13,11.7,Partially shaded
MLBS01820,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,812.6,single bole tree,Live,27,20.9,10,7.2,Mostly shaded
MLBS01867,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,812.6,single bole tree,Live,40.8,28,12.7,9.7,Partially shaded
MLBS01862,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,807.66,single bole tree,Live,46.3,26.8,13.7,8.8,Partially shaded
MLBS02135,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1319.11,single bole tree,"Live, insect damaged",13.9,8.3,2.6,1.5,Partially shaded
MLBS02144A,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1319.11,multi-bole tree,Standing dead,10.3,5.2,1.8,1.2,Mostly shaded
MLBS02128,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1319.11,single bole tree,"Live, insect damaged",32.3,7.7,6.8,3.6,Partially shaded
MLBS02110A,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1319.11,multi-bole tree,"Live, insect damaged",18.1,9.2,6.1,4,Partially shaded
MLBS02149,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1319.11,single bole tree,"Live, insect damaged",27.5,8.9,7.8,7.6,Full sun
MLBS02109A,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1319.11,multi-bole tree,Standing dead,12.3,8.6,5.5,3.8,Partially shaded
MLBS02001,MLBS,QURU,Quercus rubra L.,species,17N,deciduousForest,1285.2,single bole tree,"Live, insect damaged",11.8,10.1,7.4,3.8,Mostly shaded
